Brand,total_products,avg_rating,total_reviews,avg_reviews,avg_price,max_price,min_price,per,avg_rating_nor,avg_reviews_nor,avg_price_nor,total_productst_nor
unigear,35,4.789,1155,33.0,19.109,24.37,13.91,0.00142571998859424,0.4658171389584954,-0.15970787003753764,-0.31533463311090193,0.5905644627295977
uniheat,1,5.0,12,12.0,14.17,14.17,14.17,4.073485681697829e-05,1.2233775746941082,-0.33800465296798177,-0.4677213496907272,-0.278002152709314
united_by_blue,11,4.909,14,1.273,44.87,98.0,17.83,0.00044808342498676117,0.8966571971967584,-0.4290803477534519,0.4794890570719038,-0.022541383462575258
united_sport,3,4.6,80,26.667,13.713,13.84,13.57,0.00012220457045093486,-0.21275595276676842,-0.21347708557556155,-0.48182151763504394,-0.22690999885996624
universal_textiles,10,4.4,1788,178.8,11.894,15.45,6.32,0.0004073485681697829,-0.9308227164972035,1.0781812228795458,-0.5379445055797092,-0.048087460387249134
unknown,3,4.7,66,22.0,37.573,53.84,5.25,0.00012220457045093486,0.14627742909845234,-0.2531014230011036,0.2543491763505059,-0.22690999885996624
uow,38,4.729,1339,35.237,40.711,54.42,0.0,0.001547924559045175,0.25039710983936553,-0.140715017493947,0.3511682726508686,0.6672026935036193
upfist,1,5.0,6,6.0,12.77,12.77,12.77,4.073485681697829e-05,1.2233775746941082,-0.38894659094810863,-0.5109166125398374,-0.278002152709314
upmall,7,4.386,1229,175.571,8.81,11.56,7.68,0.00028514399771884804,-0.981087389958335,1.0507659699232408,-0.6330974988844635,-0.12472569116127075
upskr,1,5.0,10,10.0,25.69,25.69,25.69,4.073485681697829e-05,1.2233775746941082,-0.3549852989613574,-0.11228604396090598,-0.278002152709314
uranus_store,2,4.2,16,8.0,25.385,27.91,22.86,8.146971363395658e-05,-1.648889480227642,-0.371965944954733,-0.12169644051017642,-0.25245607578464013
urban_classic,4,5.0,32,8.0,55.805,64.77,46.09,0.00016293942726791315,1.2233775746941082,-0.371965944954733,0.8168749136826325,-0.20136392193529237
urban_classics,1,4.6,32,32.0,31.37,31.37,31.37,4.073485681697829e-05,-0.21275595276676842,-0.16819819303422545,0.06296330816976974,-0.278002152709314
urban_coco,13,4.4,1634,125.692,28.009,29.56,26.47,0.0005295531386207178,-0.9308227164972035,0.6272771491714492,-0.04073617642727274,0.02855077038677249
urban_diva,1,3.9,121,121.0,11.8,11.8,11.8,4.073485681697829e-05,-2.725989625823299,0.58744055367099,-0.5408447589424352,-0.278002152709314
urban_heritage,24,4.729,588,24.5,25.505,33.92,0.0,0.0009776365636074789,0.25039710983936553,-0.23187561550938407,-0.11799398940882419,0.3095576165581851
urban_road,24,4.492,1358,56.583,15.501,18.97,13.78,0.0009776365636074789,-0.6005120051812035,0.04051941719335107,-0.42665499622489456,0.3095576165581851
urban_streetwear,1,4.4,21,21.0,14.61,14.61,14.61,4.073485681697829e-05,-0.9308227164972035,-0.2615917459977914,-0.45414569565243545,-0.278002152709314
urbanallstars,9,4.5,272,30.222,25.556,26.47,22.65,0.0003666137113528046,-0.571789334631986,-0.18329398732233637,-0.1164204476907494,-0.073633537311923
urchoiceltd,13,4.692,387,29.769,12.215,15.74,10.53,0.0005295531386207178,0.1175547585492348,-0.187140103639836,-0.5280404488835918,0.02855077038677249
urplity,2,4.7,34,17.0,39.27,39.91,38.63,8.146971363395658e-05,0.14627742909845234,-0.2955530379845427,0.30670800567546314,-0.25245607578464013
usa,1,5.0,1,1.0,119.99,119.99,119.99,4.073485681697829e-05,1.2233775746941082,-0.4313982059315477,2.797223446518446,-0.278002152709314
usuki,1,4.6,17,17.0,18.45,18.45,18.45,4.073485681697829e-05,-0.21275595276676842,-0.2955530379845427,-0.3356672604091617,-0.278002152709314
utenos,2,4.8,26,13.0,41.815,41.96,41.67,8.146971363395658e-05,0.5053108109636699,-0.32951432997129393,0.3852308227833098,-0.25245607578464013
utopyauk,16,4.45,4519,282.438,14.758,16.97,0.0,0.0006517577090716526,-0.7513060255645948,1.9581013176102773,-0.44957933929410093,0.1051890011607941
uvex,2,4.8,49,24.5,58.135,98.25,18.02,8.146971363395658e-05,0.5053108109636699,-0.23187561550938407,0.8887641725672231,-0.25245607578464013
vader_sports,4,4.7,54,13.5,35.762,48.66,25.79,0.00016293942726791315,0.14627742909845234,-0.32526916847295,0.19847301847926405,-0.20136392193529237
vakki,1,5.0,10,10.0,10.5,10.5,10.5,4.073485681697829e-05,1.2233775746941082,-0.3549852989613574,-0.5809546458737518,-0.278002152709314
valentino_rossi_vr|46,1,4.7,13,13.0,25.39,25.39,25.39,4.073485681697829e-05,0.14627742909845234,-0.32951432997129393,-0.12154217171428676,-0.278002152709314
valor,18,4.622,853,47.389,78.34,111.56,60.29,0.0007332274227056092,-0.1337686087564194,-0.03754061243819666,1.5121643767574175,0.15628115501014186
valour_strike,17,4.694,494,29.059,17.596,26.3,0.0,0.0006924925658886309,0.12473542618653839,-0.1931682329674843,-0.3620163707471189,0.13073507808546797
vancouver_jacket,5,4.9,120,24.0,119.726,133.06,105.38,0.00020367428408489145,0.8643441928288906,-0.23612077700772796,2.789078054095471,-0.1758178450106185
vanilla_inc,9,4.689,190,21.111,13.814,14.69,13.47,0.0003666137113528046,0.10678375709327784,-0.26064932014515907,-0.4787052879580724,-0.073633537311923
vanis,15,4.873,125,8.333,16.952,20.27,0.0,0.0006110228522546743,0.7674051797252811,-0.369138667396836,-0.3818861916577096,0.07964292423612024
vans,4,3.975,57,14.25,58.012,72.55,35.02,0.00016293942726791315,-2.4567145894243847,-0.31890142622543416,0.884969160188337,-0.20136392193529237
vansup,4,4.825,65,16.25,27.305,36.63,0.0,0.00016293942726791315,0.5950691564299759,-0.30192078023205854,-0.0624572228885396,-0.20136392193529237
vaxiuja,1,4.5,27,27.0,22.19,22.19,22.19,4.073485681697829e-05,-0.571789334631986,-0.21064980801766453,-0.2202742010836815,-0.278002152709314
vbiger,62,4.658,4432,71.484,16.562,27.6,9.03,0.002525561122652654,-0.004516591284938906,0.16703372016699616,-0.39391915773710456,1.2803085396957923
veadoorn,1,5.0,10,10.0,13.57,13.57,13.57,4.073485681697829e-05,1.2233775746941082,-0.3549852989613574,-0.4862336051974887,-0.278002152709314
veatree,1,5.0,6,6.0,18.46,18.46,18.46,4.073485681697829e-05,1.2233775746941082,-0.38894659094810863,-0.3353587228173823,-0.278002152709314
vectorbomb,7,4.829,76,10.857,29.57,31.5,25.3,0.00028514399771884804,0.6094304917045831,-0.3477090921531959,0.007426541649485151,-0.12472569116127075
velochampion,5,4.54,1142,228.4,18.962,28.21,14.12,0.00020367428408489145,-0.42817598188589834,1.4993012435152613,-0.3198701357100585,-0.1758178450106185
veni_masee,40,4.383,10539,263.475,6.311,15.95,0.0,0.0016293942726791316,-0.991858391414292,1.7970993226240866,-0.7102010430701252,0.7182948473529671
venum,2,5.0,20,10.0,35.53,35.85,35.21,8.146971363395658e-05,1.2233775746941082,-0.3549852989613574,0.19131494634998295,-0.25245607578464013
verano,14,4.6,421,30.071,14.254,14.6,13.92,0.0005702879954376961,-0.21275595276676842,-0.18457602609483623,-0.4651296339197806,0.054096847311446365
verdi,1,5.0,8,8.0,12.68,12.68,12.68,4.073485681697829e-05,1.2233775746941082,-0.371965944954733,-0.5136934508658516,-0.278002152709314
verdster,1,4.6,72,72.0,25.64,25.64,25.64,4.073485681697829e-05,-0.21275595276676842,0.17141472683328712,-0.11382873191980279,-0.278002152709314
vertvie,8,4.65,186,23.25,11.875,15.7,7.26,0.0003258788545358263,-0.03323926183415644,-0.24248851925524384,-0.53853072700409,-0.09917961423659688
vetoky,2,4.65,109,54.5,12.165,14.03,10.3,8.146971363395658e-05,-0.03323926183415644,0.022834074391250368,-0.5295831368424886,-0.25245607578464013
vicsport,3,4.567,115,38.333,15.0,15.69,14.55,0.00012220457045093486,-0.33123696878228875,-0.11442897749620154,-0.44211272957304043,-0.22690999885996624
victorem,1,5.0,8,8.0,18.53,18.53,18.53,4.073485681697829e-05,1.2233775746941082,-0.371965944954733,-0.3331989596749268,-0.278002152709314
vidillo,5,4.82,78,15.6,6.412,11.7,3.93,0.00020367428408489145,0.5771174873367153,-0.30743949017990563,-0.7070848133931537,-0.1758178450106185
view21,1,4.3,56,56.0,27.45,27.45,27.45,4.073485681697829e-05,-1.2898560983624243,0.03556955888628209,-0.057983427807738915,-0.278002152709314
vigorun,1,4.1,87,87.0,0.0,0.0,0.0,4.073485681697829e-05,-2.0079228620928626,0.29876957178360436,-0.9049191172420784,-0.278002152709314
vilier,5,4.22,523,104.6,36.566,39.73,28.21,0.00020367428408489145,-1.5770828038545996,0.44819925652530984,0.22327944085832455,-0.1758178450106185
vincent_creation,4,4.4,340,85.0,11.41,11.72,10.82,0.00016293942726791315,-0.9308227164972035,0.2817889257902287,-0.5528777250218302,-0.20136392193529237
vinmori,1,4.9,14,14.0,93.1,93.1,93.1,4.073485681697829e-05,0.8643441928288906,-0.32102400697460615,1.9675658622237506,-0.278002152709314
viottiset,4,4.575,93,23.25,18.67,21.81,13.04,0.00016293942726791315,-0.3025142982330712,-0.24248851925524384,-0.32887943339001574,-0.20136392193529237
viottisetet,1,5.0,4,4.0,17.72,17.72,17.72,4.073485681697829e-05,1.2233775746941082,-0.40592723694148425,-0.35819050460905494,-0.278002152709314
viper_tactical,6,4.6,135,22.5,34.833,36.32,32.66,0.0002444091409018697,-0.21275595276676842,-0.2488562615027597,0.16980987620296156,-0.1502717680859446
vissla,9,4.889,10,1.111,38.304,55.93,27.73,0.0003666137113528046,0.8248505208237161,-0.4304557800789154,0.27690327430957706,-0.073633537311923
vita,1,4.9,33,33.0,11.8,11.8,11.8,4.073485681697829e-05,0.8643441928288906,-0.15970787003753764,-0.5408447589424352,-0.278002152709314
vjgoal,1,5.0,1,1.0,2.88,2.88,2.88,4.073485681697829e-05,1.2233775746941082,-0.4313982059315477,-0.8160602908096232,-0.278002152709314
vodabang,1,3.7,8,8.0,11.04,11.04,11.04,4.073485681697829e-05,-3.444056389553736,-0.371965944954733,-0.5642936159176665,-0.278002152709314
vogstyle,2,4.55,42,21.0,20.78,41.56,0.0,8.146971363395658e-05,-0.3922726436993772,-0.2615917459977914,-0.2637780015245711,-0.25245607578464013
volcom,2,4.25,3,1.5,125.93,191.93,59.93,8.146971363395658e-05,-1.469372789295033,-0.4271530444332038,2.9804947760353855,-0.25245607578464013
volwco,1,5.0,1,1.0,12.63,12.63,12.63,4.073485681697829e-05,1.2233775746941082,-0.4313982059315477,-0.5152361388247485,-0.278002152709314
voopptaw,2,4.75,27,13.5,25.925,26.27,25.58,8.146971363395658e-05,0.3257941200310611,-0.32526916847295,-0.10503541055409107,-0.25245607578464013
voqeen,12,4.6,227,18.917,12.714,15.16,9.63,0.0004888182818037394,-0.21275595276676842,-0.2792770887998921,-0.5126444230538018,0.0030046934620986156
vorgee,4,4.625,73,18.25,23.488,25.09,21.9,0.00016293942726791315,-0.12299760730046243,-0.2849401342386829,-0.18022602167072083,-0.20136392193529237
vpass,1,5.0,1,1.0,2.98,2.98,2.98,4.073485681697829e-05,1.2233775746941082,-0.4313982059315477,-0.8129749148918295,-0.278002152709314
vr46,1,5.0,9,9.0,48.86,48.86,48.86,4.073485681697829e-05,1.2233775746941082,-0.36347562195804517,0.602595556191868,-0.278002152709314
vr7,6,4.817,91,15.167,18.857,20.85,17.44,0.0002444091409018697,0.5663464858807583,-0.3111158000374714,-0.32310978042374183,-0.1502717680859446
vuori,46,4.693,306,6.652,55.917,129.0,23.83,0.0018738034135810013,0.12114509236788501,-0.38341090035426817,0.8203305347105615,0.8715713089010103
wackysox,13,4.808,187,14.385,14.882,16.95,12.42,0.0005295531386207178,0.5340334815128874,-0.31775523262088134,-0.44575347315603686,0.02855077038677249
walker_and_hawkes,36,4.569,1602,44.5,54.379,108.8,15.59,0.0014664548454112183,-0.3240563011449852,-0.062069155575627775,0.772877453094896,0.6161105396542715
walkvel,10,4.47,254,25.4,38.212,39.41,35.63,0.0004073485681697829,-0.6794993491915525,-0.22423432481236505,0.274064728465207,-0.048087460387249134
walter_hagen,14,4.729,386,27.571,48.844,80.0,21.97,0.0005702879954376961,0.25039710983936553,-0.20580183358655577,0.6021018960450211,0.054096847311446365
wantdo,4,4.675,54,13.5,92.192,96.28,89.74,0.00016293942726791315,0.05651908363214636,-0.32526916847295,1.9395506488901848,-0.20136392193529237
warrior,4,4.7,124,31.0,67.072,68.21,66.06,0.00016293942726791315,0.14627742909845234,-0.17668851603091326,1.1645042183404362,-0.20136392193529237
watelves,5,4.82,100,20.0,21.324,21.97,20.83,0.00020367428408489145,0.5771174873367153,-0.27008206899447923,-0.24699355653177396,-0.1758178450106185
waterfly,4,5.0,44,11.0,25.558,32.42,18.7,0.00016293942726791315,1.2233775746941082,-0.34649497596466955,-0.11635874017239356,-0.20136392193529237
wawer,7,4.529,193,27.571,3.567,5.85,1.66,0.00028514399771884804,-0.46766965389107285,-0.20580183358655577,-0.7948637582543812,-0.12472569116127075
wb_socks,6,4.433,1507,251.167,11.683,11.86,11.47,0.0002444091409018697,-0.8123417004816832,1.6926004271808528,-0.5444546487662537,-0.1502717680859446
wearall,2,3.65,246,123.0,8.825,11.08,6.57,8.146971363395658e-05,-3.6235730804863464,0.6044211996643657,-0.6326346924967944,-0.25245607578464013
wearlizer,1,4.7,10,10.0,11.76,11.76,11.76,4.073485681697829e-05,0.14627742909845234,-0.3549852989613574,-0.5420789093095526,-0.278002152709314
weekend_peninsula,2,4.7,37,18.5,13.405,15.17,11.64,8.146971363395658e-05,0.14627742909845234,-0.28281755348951093,-0.49132447546184815,-0.25245607578464013
weird_fish,50,4.834,2333,46.66,54.216,86.66,0.0,0.0020367428408489146,0.6273821607978436,-0.04373005790278213,0.7678482903488926,0.9737556165997058
wespornow,2,4.65,47,23.5,32.71,33.63,31.79,8.146971363395658e-05,-0.03323926183415644,-0.24036593850607188,0.10430734546820379,-0.25245607578464013
west_biking,1,4.8,18,18.0,13.05,13.05,13.05,4.073485681697829e-05,0.5053108109636699,-0.28706271498785485,-0.5022775599700153,-0.278002152709314
west_ham_united_f.c.,16,4.887,240,15.0,23.726,38.25,16.54,0.0006517577090716526,0.8176698531864094,-0.3125336839779183,-0.17288282698637208,0.1051890011607941
whcreat,3,4.633,55,18.333,15.837,16.8,13.94,0.00012220457045093486,-0.09427493675124489,-0.2842354374299578,-0.41628813314110813,-0.22690999885996624
whitby,1,4.4,194,194.0,21.64,21.64,21.64,4.073485681697829e-05,-0.9308227164972035,1.2072341324292004,-0.23724376863154625,-0.278002152709314
wholesale_workwear,8,4.5,728,91.0,29.698,31.08,22.03,0.0003258788545358263,-0.571789334631986,0.3327308637703556,0.011375822824260945,-0.09917961423659688
wieayumei,2,4.6,64,32.0,28.29,31.37,25.21,8.146971363395658e-05,-0.21275595276676842,-0.16819819303422545,-0.032066270098272794,-0.25245607578464013
wigwam,5,4.68,94,18.8,53.89,63.32,48.95,0.00020367428408489145,0.07447075272540692,-0.28027045659050465,0.7577899648568854,-0.1758178450106185
willbond,7,4.414,465,66.429,8.164,9.1,6.98,0.00028514399771884804,-0.8805580430360752,0.12411513741873932,-0.6530290273134101,-0.12472569116127075
william_hunter,5,4.58,463,92.6,20.22,25.91,18.31,0.00020367428408489145,-0.2845626291398107,0.34631538056505606,-0.28105610666421527,-0.1758178450106185
wilotick,1,5.0,8,8.0,8.9,8.9,8.9,4.073485681697829e-05,1.2233775746941082,-0.371965944954733,-0.6303206605584492,-0.278002152709314
wilson,3,5.0,3,1.0,38.657,55.0,20.97,0.00012220457045093486,1.2233775746941082,-0.4313982059315477,0.28779465129938825,-0.22690999885996624
win.max,20,4.775,459,22.95,22.562,27.96,17.45,0.0008146971363395658,0.41555246549736713,-0.24503561615425018,-0.20879660266948938,0.2073733088594896
windchaser,6,4.667,115,19.167,21.073,26.12,0.0,0.0002444091409018697,0.027796413082928826,-0.27715450805072017,-0.2547378500854359,-0.1502717680859446
wingslove,6,4.267,505,84.167,31.015,32.25,26.87,0.0002444091409018697,-1.4083371143779446,0.2747164867339878,0.05201022366160249,-0.1502717680859446
winline,2,4.4,435,217.5,19.275,19.29,19.26,8.146971363395658e-05,-0.9308227164972035,1.4067567228513642,-0.31021290908736465,-0.25245607578464013
winthome,3,4.667,86,28.667,17.14,25.74,0.0,0.00012220457045093486,0.027796413082928826,-0.19649643958218593,-0.37608568493225764,-0.22690999885996624
wirezoll,3,4.767,70,23.333,21.867,28.45,16.5,0.00012220457045093486,0.38682979494814956,-0.24178382244651875,-0.23023996529815483,-0.22690999885996624
wishinn,1,5.0,13,13.0,17.06,17.06,17.06,4.073485681697829e-05,1.2233775746941082,-0.32951432997129393,-0.37855398566649257,-0.278002152709314
witery,6,4.3,954,159.0,7.502,12.58,0.0,0.0002444091409018697,-1.2898560983624243,0.910072827545127,-0.6734542158892036,-0.1502717680859446
wm,2,4.9,32,16.0,12.595,12.92,12.27,8.146971363395658e-05,0.8643441928288906,-0.30404336098123047,-0.5163160203959761,-0.25245607578464013
womdee,2,5.0,20,10.0,11.51,11.52,11.5,8.146971363395658e-05,1.2233775746941082,-0.3549852989613574,-0.5497923491040365,-0.25245607578464013
women's,9,4.778,107,11.889,109.163,146.04,90.04,0.0003666137113528046,0.4263234669533209,-0.33894707882061414,2.4631697958989345,-0.073633537311923
wonderbra,1,4.6,17,17.0,19.77,19.77,19.77,4.073485681697829e-05,-0.21275595276676842,-0.2955530379845427,-0.29494029829428636,-0.278002152709314
woodworm,37,4.551,2541,68.676,30.948,43.97,3.84,0.0015071897022281967,-0.38868230988072383,0.14319289319229683,0.04994302179668078,0.6416566165789455
woolen_bloom,1,5.0,9,9.0,25.79,25.79,25.79,4.073485681697829e-05,1.2233775746941082,-0.36347562195804517,-0.10920066804311246,-0.278002152709314
woolovers,4,4.7,120,30.0,57.82,61.67,55.72,0.00016293942726791315,0.14627742909845234,-0.1851788390276011,0.8790452384261734,-0.20136392193529237
woolrich,3,5.0,7,2.333,53.93,61.93,44.93,0.00012220457045093486,1.2233775746941082,-0.42008060537696285,0.7590241152240028,-0.22690999885996624
work_socks,2,4.4,358,179.0,26.21,26.35,26.07,8.146971363395658e-05,-0.9308227164972035,1.0798792874788832,-0.09624208918837934,-0.25245607578464013
world_of_shawls,4,4.325,176,44.0,2.77,11.08,0.0,0.00016293942726791315,-1.2000977528961183,-0.06631431707397169,-0.8194542043191961,-0.20136392193529237
world_of_toys,1,4.8,11,11.0,0.0,0.0,0.0,4.073485681697829e-05,0.5053108109636699,-0.34649497596466955,-0.9049191172420784,-0.278002152709314
worsleywear,6,4.817,75,12.5,16.982,19.26,16.4,0.0002444091409018697,0.5663464858807583,-0.33375949146963785,-0.38096057888237156,-0.1502717680859446
wrangler,23,4.409,25422,1105.304,71.164,78.83,59.19,0.0009369017067905007,-0.8985097121293358,8.944499440602794,1.2907578008965497,0.2840115396335112
wtactful,41,4.732,958,23.366,16.619,21.98,0.0,0.0016701291294961098,0.26116811129532247,-0.24150364178762806,-0.39216049346396226,0.7438409242776409
wu_minglu,1,4.3,186,186.0,21.83,21.83,21.83,4.073485681697829e-05,-1.2898560983624243,1.139311548455698,-0.23138155438773853,-0.278002152709314
wwk_/_workwear_king,4,4.575,1492,373.0,77.68,85.77,64.12,0.00016293942726791315,-0.3025142982330712,2.7270019488363193,1.49180089569998,-0.20136392193529237
x_loop,1,4.9,11,11.0,12.79,12.79,12.79,4.073485681697829e-05,0.8643441928288906,-0.34649497596466955,-0.5102995373562788,-0.278002152709314
x_socks,7,4.6,306,43.714,42.393,47.15,35.98,0.00028514399771884804,-0.21275595276676842,-0.06874254945102441,0.40306429558815676,-0.12472569116127075
x_tiger,1,5.0,10,10.0,29.42,29.42,29.42,4.073485681697829e-05,1.2233775746941082,-0.3549852989613574,0.0027984777727948144,-0.278002152709314
x_treme,8,5.0,116,14.5,72.572,73.72,71.35,0.0003258788545358263,1.2233775746941082,-0.3167788454762622,1.3341998938190835,-0.09917961423659688
x_x_herr,20,4.55,1230,61.5,17.304,19.12,15.61,0.0008146971363395658,-0.3922726436993772,0.08226633536806507,-0.37102566842707624,0.2073733088594896
